# Source: https://omlc.org/spectra/PhotochemCAD/html/135.html
# Date accessed: 20 Jan 2021
836	0.00437
835.8	0.00441
835.6	0.00429
835.4	0.00445
835.2	0.00444
835	0.00459
834.8	0.00441
834.6	0.00471
834.4	0.00481
834.2	0.00492
834	0.00459
833.8	0.00437
833.6	0.00496
833.4	0.00467
833.2	0.00493
833	0.00516
832.8	0.00487
832.6	0.00518
832.4	0.0051
832.2	0.00534
832	0.00546
831.8	0.00522
831.6	0.00508
831.4	0.00514
831.2	0.0052
831	0.00531
830.8	0.0055
830.6	0.00556
830.4	0.00547
830.2	0.00576
830	0.00558
829.8	0.00598
829.6	0.00574
829.4	0.00597
829.2	0.00593
829	0.00579
828.8	0.00605
828.6	0.00622
828.4	0.00628
828.2	0.00622
828	0.00618
827.8	0.00638
827.6	0.00642
827.4	0.00633
827.2	0.00678
827	0.00661
826.8	0.00645
826.6	0.00708
826.4	0.0069
826.2	0.00703
826	0.00695
825.8	0.0072
825.6	0.00716
825.4	0.00723
825.2	0.00725
825	0.00755
824.8	0.00755
824.6	0.00772
824.4	0.00775
824.2	0.00783
824	0.00792
823.8	0.00801
823.6	0.00809
823.4	0.00825
823.2	0.00853
823	0.00828
822.8	0.00868
822.6	0.00867
822.4	0.00889
822.2	0.00878
822	0.00924
821.8	0.00939
821.6	0.0094
821.4	0.00973
821.2	0.00963
821	0.00977
820.8	0.01007
820.6	0.01019
820.4	0.01021
820.2	0.01043
820	0.0107
819.8	0.01073
819.6	0.01101
819.4	0.01093
819.2	0.01139
819	0.01131
818.8	0.01157
818.6	0.01164
818.4	0.01198
818.2	0.01212
818	0.0124
817.8	0.01261
817.6	0.0128
817.4	0.0131
817.2	0.01317
817	0.01342
816.8	0.01376
816.6	0.01387
816.4	0.01401
816.2	0.01459
816	0.01469
815.8	0.01497
815.6	0.01544
815.4	0.01544
815.2	0.01608
815	0.01602
814.8	0.01665
814.6	0.01684
814.4	0.01708
814.2	0.01766
814	0.01798
813.8	0.01824
813.6	0.01853
813.4	0.01918
813.2	0.01957
813	0.02006
812.8	0.02057
812.6	0.02093
812.4	0.02122
812.2	0.02205
812	0.02226
811.8	0.0229
811.6	0.02348
811.4	0.02388
811.2	0.02471
811	0.02528
810.8	0.02587
810.6	0.02644
810.4	0.027
810.2	0.0276
810	0.02832
809.8	0.02904
809.6	0.02982
809.4	0.03032
809.2	0.03132
809	0.03217
808.8	0.03296
808.6	0.03393
808.4	0.03483
808.2	0.03573
808	0.03682
807.8	0.0376
807.6	0.03858
807.4	0.03976
807.2	0.04062
807	0.04168
806.8	0.0428
806.6	0.0441
806.4	0.04526
806.2	0.04652
806	0.04775
805.8	0.04913
805.6	0.05051
805.4	0.05167
805.2	0.0534
805	0.05464
804.8	0.05603
804.6	0.05766
804.4	0.05932
804.2	0.06098
804	0.06271
803.8	0.06438
803.6	0.06608
803.4	0.06805
803.2	0.06959
803	0.07174
802.8	0.07373
802.6	0.07559
802.4	0.07768
802.2	0.07974
802	0.08206
801.8	0.0842
801.6	0.08668
801.4	0.08896
801.2	0.09116
801	0.09362
800.8	0.09609
800.6	0.09871
800.4	0.10127
800.2	0.104
800	0.10643
799.8	0.10948
799.6	0.11215
799.4	0.11509
799.2	0.11779
799	0.12085
798.8	0.1237
798.6	0.12707
798.4	0.13002
798.2	0.13337
798	0.13637
797.8	0.13967
797.6	0.14297
797.4	0.14649
797.2	0.14964
797	0.15305
796.8	0.15648
796.6	0.15983
796.4	0.16345
796.2	0.16719
796	0.17049
795.8	0.17441
795.6	0.17831
795.4	0.18179
795.2	0.18549
795	0.18941
794.8	0.1931
794.6	0.19697
794.4	0.20087
794.2	0.2047
794	0.20872
793.8	0.21227
793.6	0.21625
793.4	0.22022
793.2	0.22386
793	0.2278
792.8	0.23162
792.6	0.23551
792.4	0.23962
792.2	0.24315
792	0.24722
791.8	0.25089
791.6	0.25456
791.4	0.25849
791.2	0.2624
791	0.26617
790.8	0.26976
790.6	0.27358
790.4	0.27741
790.2	0.28116
790	0.28459
789.8	0.28812
789.6	0.29167
789.4	0.29519
789.2	0.29882
789	0.30187
788.8	0.30521
788.6	0.3086
788.4	0.31183
788.2	0.31515
788	0.31802
787.8	0.32131
787.6	0.32423
787.4	0.32737
787.2	0.33
787	0.33297
786.8	0.33563
786.6	0.3378
786.4	0.34058
786.2	0.34303
786	0.34545
785.8	0.34792
785.6	0.35027
785.4	0.35236
785.2	0.35451
785	0.35647
784.8	0.35854
784.6	0.36027
784.4	0.36197
784.2	0.36385
784	0.36546
783.8	0.36703
783.6	0.36859
783.4	0.3699
783.2	0.37129
783	0.37242
782.8	0.37341
782.6	0.37447
782.4	0.37566
782.2	0.37649
782	0.37726
781.8	0.37802
781.6	0.37882
781.4	0.37903
781.2	0.37979
781	0.37995
780.8	0.38034
780.6	0.38072
780.4	0.38087
780.2	0.38104
780	0.38096
779.8	0.38098
779.6	0.38079
779.4	0.38087
779.2	0.38056
779	0.37993
778.8	0.37943
778.6	0.37901
778.4	0.37853
778.2	0.37793
778	0.37729
777.8	0.3764
777.6	0.37555
777.4	0.37453
777.2	0.37378
777	0.37286
776.8	0.37185
776.6	0.37076
776.4	0.36969
776.2	0.36832
776	0.36693
775.8	0.36577
775.6	0.36433
775.4	0.36295
775.2	0.3613
775	0.36012
774.8	0.35825
774.6	0.35665
774.4	0.35492
774.2	0.3533
774	0.3515
773.8	0.34965
773.6	0.34783
773.4	0.34595
773.2	0.34398
773	0.34212
772.8	0.34015
772.6	0.33815
772.4	0.33593
772.2	0.33409
772	0.33205
771.8	0.32993
771.6	0.32781
771.4	0.3256
771.2	0.32334
771	0.32114
770.8	0.31896
770.6	0.31644
770.4	0.31427
770.2	0.31224
770	0.30966
769.8	0.30737
769.6	0.30506
769.4	0.30265
769.2	0.30033
769	0.298
768.8	0.29572
768.6	0.29314
768.4	0.29067
768.2	0.28832
768	0.28573
767.8	0.28321
767.6	0.2808
767.4	0.27841
767.2	0.27596
767	0.27349
766.8	0.27106
766.6	0.26845
766.4	0.26592
766.2	0.26334
766	0.26107
765.8	0.25859
765.6	0.25633
765.4	0.25348
765.2	0.25103
765	0.24864
764.8	0.24605
764.6	0.24367
764.4	0.2414
764.2	0.23876
764	0.23619
763.8	0.23407
763.6	0.23182
763.4	0.22929
763.2	0.22688
763	0.22444
762.8	0.22199
762.6	0.21961
762.4	0.21768
762.2	0.215
762	0.21279
761.8	0.21053
761.6	0.20825
761.4	0.20586
761.2	0.20382
761	0.20154
760.8	0.19934
760.6	0.19694
760.4	0.19497
760.2	0.19271
760	0.19075
759.8	0.18859
759.6	0.18657
759.4	0.18424
759.2	0.18214
759	0.18029
758.8	0.17809
758.6	0.17614
758.4	0.17407
758.2	0.17218
758	0.16984
757.8	0.1682
757.6	0.1662
757.4	0.16437
757.2	0.1626
757	0.16064
756.8	0.15883
756.6	0.15674
756.4	0.15483
756.2	0.15332
756	0.15143
755.8	0.14963
755.6	0.14789
755.4	0.14631
755.2	0.14453
755	0.14311
754.8	0.14128
754.6	0.13981
754.4	0.13831
754.2	0.13664
754	0.13508
753.8	0.13367
753.6	0.13208
753.4	0.13045
753.2	0.1289
753	0.1276
752.8	0.126
752.6	0.12466
752.4	0.12337
752.2	0.12175
752	0.12062
751.8	0.11931
751.6	0.11801
751.4	0.11672
751.2	0.11565
751	0.1141
750.8	0.11282
750.6	0.11164
750.4	0.11015
750.2	0.10917
750	0.10777
749.8	0.10669
749.6	0.10569
749.4	0.10451
749.2	0.10361
749	0.10254
748.8	0.10177
748.6	0.10069
